,ID,text,target,target_name,similarity
1290,150,SKT KT 베가 폰 2 단독 출시,4,IT과학,0.24579
1291,ynat-v1_train_01888,"금, '미국 경제'에 흔들린 30대 남성 자살",5,경제,0.18216
1292,ynat-v1_train_01527,"브렉시트와 함께한 프랑스 방문, 경제 안정성 확인",6,세계,0.20889
1293,ynat-v1_train_01885,"하루키 한정판 애니, '너의 이름은' 새해 소설 인기",0,생활문화,0.21509
1294,ynat-v1_train_02537,"김희옥, 비대위 순항 위해 전국위 추인 시도",2,정치,0.22277
1295,ynat-v1_train_02440,"박근혜 대통령, 시도지사들과 간담회…국민 협력 우호 분위기 조성",2,정치,0.25645
1296,538,힐러리 대선 보도에 불만...278일만에 첫 공식 기자회견,6,세계,0.2113
1297,ynat-v1_train_02422,자사주 매입 자신감 드러낸 조준호 성공할까종합,5,경제,0.23467
1298,ynat-v1_train_02027,미국 휴스턴의 쇼핑몰에서 총을 쏘고 지역 경찰의 긴급 대응.,6,세계,0.19148
1299,83,고 故 문중원 기수 대책위 정부가 나서라...청 인근까지 추모 상여 행진,3,사회,0.20133
1300,ynat-v1_train_01491,"요르단, 탱크·전투헬기 등 수중 군사력 전시하는 박물관 개관",6,세계,0.19064
1301,ynat-v1_train_01305,"조현우, 우즈베크전에서 벤투 감독의 전술에 발맞춰 활약",1,스포츠,0.22773
1302,ynat-v1_train_00158,의장은 선거 여론조사 결과 유출 문제로 논란에 휘말렸다.,2,정치,0.22852
1303,ynat-v1_train_02631,FC의 완벽한 수비와 롯데 y-팀의 패배 연속 사슬을 깨뜨린다.,1,스포츠,0.27963
1304,2147,주말에 여행 다녀온 속초 강원권 쫀득한 찰옥수수...일편단심 무궁화,0,생활문화,0.22732
1305,ynat-v1_train_00144,"더플라자, 스타 셰프 손길 더한 4개 레스토랑 오픈",0,생활문화,0.18009
1306,ynat-v1_train_02420,"한진칼이 1,000억원 단기 자금 조달로 경영 안정을 추진한다.",5,경제,0.23638
1307,ynat-v1_train_02086,구글 AI 진단은 의사가 할 수 없다...X단 보조 역할,4,IT과학,0.22836
1308,2239,일자리 창출 정책 구상 발표하는 모습 이춘희 세종시장,2,정치,0.21779
1309,ynat-v1_train_02253,"갤노트 중국 시장 점유율 확대, 모바일 결제 서비스 강화",4,IT과학,0.24944
1310,ynat-v1_train_02726,"2023 W리그, 새로운 시즌 개막! R리그와의 치열한 경쟁 예고",1,스포츠,0.2127
1311,ynat-v1_train_01401,김정은이 새로운 경제 정책을 발표합니다...북한의 경제 활성화에 대한 기대,2,정치,0.2706
1312,ynat-v1_train_01567,"이재우, 관훈클럽 사무국장으로 취임",3,사회,0.17051
1313,ynat-v1_train_00808,"러, 미사일 발사 중단 요구에 4국 반응 주목",6,세계,0.24312
1314,ynat-v1_train_01923,이란이 미국의 제재 완화에도 불구하고 호르무즈 해협 봉쇄에 대해 경고합니다.,6,세계,0.23945
1315,ynat-v1_train_01124,정부는 청년들을 위한 일자리 창출을 위한 종합적인 방안을 마련할 것이다.,2,정치,0.21332
1316,ynat-v1_train_02375,올림픽 데월드몰 니 컬링 경 벤 진행,0,생활문화,0.19366
1317,ynat-v1_train_00138,"삼성, KS1B 월 서울서 빅스 개발자 회의 개최",4,IT과학,0.25233
1318,1373,교보문고 베스트셀러 가벼운 에세이류 절대 강세 계속,0,생활문화,0.18996
1319,ynat-v1_train_01173,5G 스마트폰에 대한 최대 기본요금은 50만 원이다.,4,IT과학,0.20529
1320,ynat-v1_train_01966,페인트공업 연결 영업 억원,5,경제,0.20518
1321,ynat-v1_train_00394,"G7 정상회의 참석한 마크롱 대통령, 글로벌 안보 논의 주도",6,세계,0.24917
1322,ynat-v1_train_00309,민주 광역단체장 후보 면접 지방선거 당내 경쟁 개막,2,정치,0.23656
1323,1117,트럼프 한국 향해 사드 등 방위비분담금 더 내라...양방향 도로 돼야,6,세계,0.22049
1324,ynat-v1_train_02016,"이란, 인공위성 발사체 추락 원인 '기술적 결함' 지목",6,세계,0.20875
1325,ynat-v1_train_00269,"차범근, 손흥민이 만나는 아홉수",1,스포츠,0.23759
1326,ynat-v1_train_01335,정부와 일자리 시장 활성화를 위한 종합적인 대책 발표.,2,정치,0.24731
1327,ynat-v1_train_01975,정청맥 사건 이후 김진표가 자신의 정치적 지위를 강화하려는 시도.,2,정치,0.22795
1328,ynat-v1_train_00699,러 우주 공간에 요격미사일 시스템 배치 말라 美에 경고,6,세계,0.1923
1329,ynat-v1_train_02540,빵과 커피의 기쁨인 부산 라라라 축제를 즐겨보세요!,0,생활문화,0.21893
1330,ynat-v1_train_00737,"북한, 외화벌이 기관 무역허가권 놓고 경쟁",2,정치,0.21047
1331,ynat-v1_train_01562,시 방송편 인협회 김동연 부총리 초청 토론회,3,사회,0.20447
1332,ynat-v1_train_02037,비정규직 최저임금 인상 1만 원에 대한 발표.,3,사회,0.20731
1333,ynat-v1_train_00440,"프로야구 선수 MjB, W사에서 0타 1점포 폭발!",1,스포츠,0.23532
1334,ynat-v1_train_01858,"넷플릭스 COO, 코로나 확산 막기 위해 한국 콘텐츠 제작",4,IT과학,0.21958
1335,ynat-v1_train_00613,"LG전자, 미국 시장에서 G6에 사면 구글 홈 기능 도입",4,IT과학,0.24635
1336,ynat-v1_train_02237,"대통령, '오늘부터 美핵보복상응' IAEA 핵안전협약 이행 강조",2,정치,0.25854
1337,ynat-v1_train_00296,문재인 정부의 민간개발사업 철거 명령에 대한 논란이 일고 있다.,2,정치,0.25371
1338,ynat-v1_train_02002,성 갤노 으 다 중 든다 아이폰 과 맞 결,4,IT과학,0.26138
1339,ynat-v1_train_01859,"LH, 아파트에 스마트홈 시스템 도입",4,IT과학,0.2318
1340,ynat-v1_train_00032,박항서 매직 베트남 축구 대표팀,1,스포츠,0.25213
1341,2209,마크롱 최측근 프랑스 하원의장 보좌관 부패 연루 의혹 다시 한번 검찰 수사받아,6,세계,0.20809
1342,ynat-v1_train_00125,2자 배구 대회 팀 구성 완료...트라이아웃에 정기혁,1,스포츠,0.22369
1343,ynat-v1_train_01761,러시아의 제재는 미국의 우크라이나 제재와 같은 날 발표될 것으로 예상된다.,6,세계,0.20615
1344,ynat-v1_train_02224,최지만 경기 연속 안타 타율,1,스포츠,0.22903
1345,ynat-v1_train_02671,삼성전자가 새로운 AI 기반 스마트폰 'SE' 글로벌 출시를 선언한다.,4,IT과학,0.29423
1346,ynat-v1_train_02187,"강원권 여행지 추천, 쫀득한 찰옥수수와 무궁화 꽃길",0,생활문화,0.21289
1347,ynat-v1_train_01959,"정부는 옵션 거래, 해외 항공편 등에 대한 안전 대책을 마련 중이다.",0,생활문화,0.18967
1348,ynat-v1_train_01863,"화웨이, 글로벌 결제 시장 공략…페이 주도권 다툼 치열",4,IT과학,0.22662
1349,ynat-v1_train_00628,"바르사, 메시 공백 메우기 위해 새로운 전략 모색 중",1,스포츠,0.21417
1350,ynat-v1_train_01338,"정부, 민간 대출에 대한 규제 강화, 금융 소비자 보호 강화 등이다.",5,경제,0.23077
1351,ynat-v1_train_00074,한국전에서 전략적인 승리로 자신의 명성을 증명한 시코 감독.,1,스포츠,0.2492
1352,ynat-v1_train_01855,"류현진 100경기 통증, 자진 강판...",1,스포츠,0.24907
1353,623,연일 밤낮없는 무더위...강릉 30.1도 등 강원 대부분 열대야,0,생활문화,0.20792
1354,989,유령주식 불안 확산...배당 이어 거래소 주식거래시스템 점검,5,경제,0.22466
1355,ynat-v1_train_01024,명령천의 최신작 '즉시 출판'은 출판과 동시에 베스트셀이다.,0,생활문화,0.2034
1356,ynat-v1_train_01185,국회 기자 여당 전당대회 모드...당원 쟁탈전 돌입,2,정치,0.23897
1357,ynat-v1_train_01316,유작 돼버린 마광수 소설집 곧 나온다,0,생활문화,0.19888
1358,ynat-v1_train_01000,"s대위 혁신형 관리 모델, 여당 중진들의 관심 집중",2,정치,0.22466
1359,ynat-v1_train_00174,동부 지중해에 10억 달러의 투자를 유치하는 것... 이란 외교부와의 협력,6,세계,0.2312
1360,ynat-v1_train_00243,야베스 여는 분열된 정치권에 단결의 메시지를 전합니다.,6,세계,0.1977
1361,ynat-v1_train_00055,스마트폰 '블루라이트' 막는 필름 출시,4,IT과학,0.26363
1362,ynat-v1_train_01641,"이탈리아, 전통 가족가치 주장 회의 논란... 시대적 격차 심화",6,세계,0.20144
1363,1000,"네이버 게시판, KT 정보보안 기업 4곳과 MOU",3,사회,0.19989
1364,1216,어제 박근혜 전 대통령 얼마나 많이 깜짝 놀라셨어요...경주 지진현장 방문 중 종합,2,정치,0.25418
1365,ynat-v1_train_00482,노벨상 수상 연설하는 화웨이 회장...다스페크터 개막,6,세계,0.21787
1366,ynat-v1_train_01300,다가구 규제 하에서 외국인 부동산 투자가 급증하고 이것이 시장에 미치는 영향에 주의하라.,5,경제,0.21967
1367,320,장미의 이름 아이유 에 새 옷 입히니 젊은 독자 호응,0,생활문화,0.21259
1368,ynat-v1_train_01909,"매력적인 인디 게임, 개발자 개성이 살다",4,IT과학,0.20745
1369,2004,쿠쿠홈시스 최대주주 주식회사 쿠쿠홀딩스로 교체 변경,5,경제,0.19785
1370,1848,프로농구 kt 로건 없이도 삼성 완파...벌써 선두 질주 KT 지난해 첫 10승...,1,스포츠,0.23417
1371,ynat-v1_train_00191,"다저스, 다시 한번 WS 진출 가능성 높지만 우승 여부는 미지수",1,스포츠,0.23056
1372,ynat-v1_train_01851,시리아의 드론 폭격은 지역 안보 문제를 악화시킨다.,6,세계,0.243
1373,ynat-v1_train_01558,"미래에셋 GS건설, 내년 영업이익 급상승 전망",5,경제,0.22452
1374,ynat-v1_train_02233,"유관순, 뮤지컬 '아리 아라리'에서 이야기",0,생활문화,0.17988
1375,ynat-v1_train_02266,박기현 감독이 중요한 경기를 앞두고 선수들에게 긴장을 강조한다.,1,스포츠,0.2564
1376,ynat-v1_train_02723,글로벌 트렌드를 선도하는 새로운 도서관 문화를 선보이는 MarcQ.,0,생활문화,0.2065
1377,1408,최근 SK가 외부 FA 문승용을 영입했지만 중심타선을 잘 못 넘고 5이닝 4실점,1,스포츠,0.23524
1378,ynat-v1_train_00120,朴 령 北 각한 균 조짐 동요 가 종합,2,정치,0.21106
1379,ynat-v1_train_01163,스라 기총 결 초읽기 네 후 치 속,6,세계,0.20558
1380,1830,올 설 최고 인기 관광지는 전주 및 남산 한옥마을...빅데이터 분석 2년 연속 1위,0,생활문화,0.20769
1381,ynat-v1_train_00161,서울대학교 '서울대-카이스트 온라인 강좌 공동 개강식',3,사회,0.17118
1382,1289,서울자유시민대학 초대 학장에 정재권 전 한나라당 前 국회의원 한겨레신문 논설위원,3,사회,0.19413
1383,ynat-v1_train_01008,미국·멕시코 2호 국경벽 공사 시작,6,세계,0.21507
1384,ynat-v1_train_01738,"황병기, 클래식 전용홀에서의 가야금 선보이기",0,생활문화,0.18086
1385,ynat-v1_train_02782,"현진의 '다함께 모여라' 빠른 템포, 팀 성적까지 영향",1,스포츠,0.2496
1386,2246,KT 제공 한편 내달 1만원대 LTE 요금제와 이와 함께 피처폰 LG 폴더 출시,4,IT과학,0.25025
1387,ynat-v1_train_01392,구글 년 이상 구독 앱 거래 수수료 절반으로 인하종합,4,IT과학,0.23726
1388,ynat-v1_train_02260,2개월 동안 'W' 모양으로 퍼지는 불.,0,생활문화,0.19935
1389,ynat-v1_train_00580,푸틴 대통령이 시민 안전을 강화하기 위해 제5차 반테러법 개정안에 서명한다.,6,세계,0.22488
1390,ynat-v1_train_00521,"G7 정상회의 참석한 마크롱 대통령, 경제 협력 강화 논의",6,세계,0.22429
1391,ynat-v1_train_02745,"군, 덕적해 훈련 강화로 국방력 제고 나서",3,사회,0.16324
1392,ynat-v1_train_02198,140년 된 감옥 편지와 독립 운동가들의 독립 선언서 발견.,0,생활문화,0.19038
1393,ynat-v1_train_01878,"도교육청, 청렴 콘텐츠 공모전서 우수상 수상",3,사회,0.19228
1394,ynat-v1_train_01628,"경남FC, 1부 리그 복귀! 승리 다짐  출정식 진행",1,스포츠,0.24222
1395,ynat-v1_train_00616,"도쿄서 MLB 개막전, 사사키-이지마 배터리 시구",1,스포츠,0.24385
1396,ynat-v1_train_00919,"홍윤식 청문회, 총선 관리·지방 재정 등 정책 쟁점 심층 논의",2,정치,0.23456
1397,ynat-v1_train_00365,지각 입장한 남북 선수단 그 사연은,1,스포츠,0.23043
1398,ynat-v1_train_02431,"내일, 가을 적시 비로 충청·남부 폭우 전망",0,생활문화,0.19793
1399,ynat-v1_train_02384,"3중대사관, 3안먼 시와 협력해 조기 게양 행사 개최",6,세계,0.18324
1400,ynat-v1_train_01456,유럽은 제재를 피하기 위한 특별 전략을 논의하고 있습니다.,6,세계,0.24627
1401,ynat-v1_train_00283,부산 국제 코미디 페스티벌 무대에 오르다,0,생활문화,0.21279
1402,ynat-v1_train_02251,"야베스탈, O팀과의 챔피언십 매치 미리보기.",1,스포츠,0.23017
1403,ynat-v1_train_00459,트럼프 대통령은 일본 방문 중 북한과의 무역 적자에 대해 논의한다.,6,세계,0.22181
1404,ynat-v1_train_00651,"고려대 동아리, 활동서 확진자 6명 발견… 대규모 방역 진행",3,사회,0.20368
1405,1737,시진핑 방문에 중국 마카오 초비상...홍콩 특파원 출신 기자들 입경 거부당해종합,6,세계,0.22065
1406,ynat-v1_train_01984,시진핑은 북한 방문을 앞두고 시민 생활을 강화했다.,6,세계,0.21219
1407,ynat-v1_train_02722,"CJ E&M, 인공지능 창작지원 시스템 개발",4,IT과학,0.25576
1408,ynat-v1_train_00581,"겨울 추위 본격화, 낮 최고 14도 예상",0,생활문화,0.2115
1409,ynat-v1_train_01214,"축구수집가의 비밀스러운 창고, 축구 용품 수집 이야기",1,스포츠,0.21667
1410,ynat-v1_train_01875,"강원 전교조, 원스트라이크 아웃 제도 도입 반발",3,사회,0.20852
1411,ynat-v1_train_01825,"박정희 대통령, 한 중 기업인에게 동아시아 협력 독려",2,정치,0.22979
1412,ynat-v1_train_01239,한국투자신탁 2개 계좌에서 2억 원을 횡령한 사건 관련 공고.,5,경제,0.19551
1413,ynat-v1_train_01677,화상면접으로 격려받는 해외취업 주간 행사,3,사회,0.20117
1414,ynat-v1_train_01301,"4차 산업혁명 예산 16억원 투입, 인공지능 설비 구축",4,IT과학,0.23001
1415,ynat-v1_train_01003,"스크린골프, 골프존 프랜차이즈 전환 시범 운영 시작",4,IT과학,0.21774
1416,ynat-v1_train_01502,"기가레인, 주당 주 무상 증자",5,경제,0.22424
1417,ynat-v1_train_01620,"하나원 탈북민 교육생, 취약 계층 지원 나선다",3,사회,0.19394
1418,ynat-v1_train_00279,"최지만, 시즌 첫 3루타 달성 후 종아리 통증",1,스포츠,0.23136
1419,ynat-v1_train_02163,中 부동산 불황 쇼크 관련기업 주가 하루 폭락,6,세계,0.18638
1420,ynat-v1_train_02366,3개국과의 협력 강화... 지역 안보 긴장을 완화하기 위한 시도입니다.,6,세계,0.24901
1421,1017,삼성증권 1분기 영업이익 1천496억원...17% p 감소,5,경제,0.21179
1422,2099,"크렘린, 시진핑 이달 초 열린 러-중 양자 정상회담서 시 주석 특사 방북 문제 협의 안 돼",6,세계,0.20218
1423,ynat-v1_train_02579,트럼프 탄핵 논란 속 美 국무부 우크라이나 특별대표 사퇴,6,세계,0.23786
1424,ynat-v1_train_00271,"노벨평화상 수상 소식, 아프리카에서 열광적 환영",6,세계,0.21589
1425,ynat-v1_train_00484,"러9역 Gu폴록, 3점포 폭발로 4연승 질주",1,스포츠,0.22133
1426,ynat-v1_train_01731,일반선거에 비해 통일 협상에 어려움이 지속되고 있다.,2,정치,0.25654
1427,ynat-v1_train_00970,노 감독과 타지키스탄 지휘자와 함께 한국 클래식 음악의 새로운 챕터를 열었습니다.,0,생활문화,0.20246
1428,ynat-v1_train_02739,"한금투, 자동차 업종 1분기 실적 점진적 개선 예상",5,경제,0.21829
1429,ynat-v1_train_02774,코로나19 환자 감소로 인한 긴급 상황에 처한 병원...젊은이 건강 악화에 대한 우려,3,사회,0.17494
1430,ynat-v1_train_02135,ED는 프로 런닝 논란으로 신탁 논란에 휩쓸렸습니다... 협회 L-프로 런닝 재조사가 시작되었습니다.,1,스포츠,0.22157
1431,900,"게시판, 신한은행 NH농협금융 부문장 경영협약 체결",5,경제,0.19748
1432,ynat-v1_train_01269,"이란과 트럼프, 거래 협상 시 제재 완화 검토",6,세계,0.23151
1433,ynat-v1_train_02091,최신폰 갤노트 이 무료 이통사 과장광고 눈살,4,IT과학,0.25998
1434,581,대통령 휴양지 별장 저도 출입제한...정비후 내년 3월 재개방종합,2,정치,0.23371
1435,ynat-v1_train_01061,당과 대통령의 행정명령 발령 권한에 대한 논란에 더해... 법적 대응을 준비하고 있습니다.,2,정치,0.27596
1436,ynat-v1_train_01822,북핵 문제 해결 위해 한미 연합 훈련 재개 논의 중,2,정치,0.27788
1437,ynat-v1_train_01625,북한과 미국에 대한 제재 완화를 촉구하고 그에 상응하는 조치를 촉구한다.,2,정치,0.24722
1438,ynat-v1_train_02583,봄스키의 홈런 폭발...2자리 홈런 기록,1,스포츠,0.22601
1439,531,중국 알리바바 홍콩증시 상장 승인받아...25일 정식 거래,5,경제,0.20088
1440,1190,홈런 단 2방에 벌랜더 와르르...MLB 양키스 ALCS서 기사회생,1,스포츠,0.22975
1441,ynat-v1_train_00502,정치 여론 조사 유출 논란에 휘말려...신뢰도 테스트,2,정치,0.23585
1442,ynat-v1_train_01987,"창천, 도로 확충 및 국토부 지원으로 승격",3,사회,0.16117
1443,ynat-v1_train_00495,시티 리버 확 아스널 년만에 스리그 좌절,1,스포츠,0.20818
1444,ynat-v1_train_00914,국제 주택 도시 금융 포럼 개최,5,경제,0.18529
1445,ynat-v1_train_02775,"전교조 교사들, 원스트라이크 아웃 제도 도입 반발...서면 합의로 해결 모색",3,사회,0.22082
1446,ynat-v1_train_01109,"부산, 확진자 출현에 등교 수업 조심",3,사회,0.19915
1447,466,남북 북미 비핵화 정상회담과 한반도 평화를 논하다,2,정치,0.26069
1448,ynat-v1_train_02303,"애플, 아이폰 X 후속 모델이 공개되었습니다... 새로운 OLED 기술로 주목할 만합니다.",4,IT과학,0.25699
1449,ynat-v1_train_02702,"I억 규모 골프대전, 봄 맞이 대규모 행사 개최",0,생활문화,0.18887
1450,ynat-v1_train_02487,"외국인 관광객, 사지 않고 구경 시 판매직원 욕설 논란",3,사회,0.16615
1451,ynat-v1_train_00225,박철영은 훈련 중 쥐 때문에 시즌 첫 경기에서 큰 좌절을 겪었다.,1,스포츠,0.23775
1452,ynat-v1_train_00574,안희정 대사가 참석해 인사한다.,2,정치,0.24977
1453,1462,바흐 피아노 모테트 전곡 연주·박유신 김현정 듀오 공연,0,생활문화,0.19071
1454,ynat-v1_train_00716,"이라크 반정부 시위, 사망자 40여명 돌파",6,세계,0.22316
1455,ynat-v1_train_00173,"홍남기, 서울혁신센터 방문",3,사회,0.17927
1456,176,충북 한여름 한낮 무더위...날씨는 맑음,0,생활문화,0.21395
1457,ynat-v1_train_00597,뜨거운 감자로 생각되는 것은 이란 핵협상과 G7 정상회의다.,6,세계,0.25415
1458,289,"김영란법 합헌, 그나마 더민주 다행스러운 일...투명사회 노력 계속",2,정치,0.24783
1459,955,"독일 언론, 극우 정당 AfD 의원 러시아로부터 통제당해",6,세계,0.19251
1460,ynat-v1_train_02215,"전국리기 3대회, 경주 황선홍 감독의 전략적 지휘로 우승",1,스포츠,0.22424
1461,ynat-v1_train_01110,"삼성, 7월 승률 최고 달성…포스트시즌 노려",1,스포츠,0.24598
1462,ynat-v1_train_02101,"농협금융, 게시판 부문장과 경영협약 체결",5,경제,0.18458
1463,1871,과학기술단체 연구윤리 공정성 훼손에 대한 경각심...윤리 규범 마련하겠다,3,사회,0.20257
1464,2073,문재인 한국 대통령·여야 원내 지도부 지방선거 사전투표,2,정치,0.24306
1465,ynat-v1_train_02506,"김철민 폐암, 유쾌함 전달하는 자선 공연",0,생활문화,0.1997
1466,ynat-v1_train_01824,뜨거운 햇볕 속에서 얼음이 더 눈에 띄다,0,생활문화,0.22972
1467,1492,다시 또 한번 라이트로 김희진 올림픽 본선 자력 진출과 개인전 메달만 보고...,1,스포츠,0.21569
1468,ynat-v1_train_00537,공중 폭격 피해가 급증하면서 유엔이 즉각적인 조치를 취하도록 촉구하고 있다.,6,세계,0.2458
1469,ynat-v1_train_00163,그는 서울에서 1일 강강술래 행사에 참석했다,0,생활문화,0.18446
1470,721,SKT 드디어 미래 고객 잡는다,4,IT과학,0.27639
1471,ynat-v1_train_02464,엘살바도르 베네수엘라 외교관 추방 베네수엘라도 맞대응,6,세계,0.19617
1472,ynat-v1_train_00335,U챔피언십에 돌아온 전광인이 챔피언십으로 자신의 존재력을 증명하고 있다.,1,스포츠,0.24635
1473,ynat-v1_train_01644,삼성전자가 차세대 패널 제조 기술과 6조 원 규모의 공급 계약을 체결한다.,5,경제,0.22029
1474,ynat-v1_train_00131,모멘트 학교 급식 칸막이 설치 논란,3,사회,0.22936
1475,ynat-v1_train_01643,"나라를 위험에서 구원할 이순삼, 홍준표",2,정치,0.24045
1476,ynat-v1_train_01620,"하나원, 탈북민 학생들을 위한 취약계층 지원 봉사",3,사회,0.18117
1477,ynat-v1_train_00340,"미세먼지 경보 발령, 외출 시 마스크 착용 필수",0,생활문화,0.21231
1478,734,한국 증시 중국 관련 기업 줄줄이 상장폐지...완리까지 10번째,5,경제,0.21377
1479,ynat-v1_train_01491,"요르단, 탱크와 전투헬기 등 수중 군사 박물관 공개",6,세계,0.19339
1480,ynat-v1_train_00205,"F성전자, 혁신 면분할 기술 발표 후 주식 시장 반응 주목",5,경제,0.22886
1481,ynat-v1_train_00475,"삼성전자, 새 버전 갤럭시 S9 퀀텀 패키지 출시...5천대 한정 판매",4,IT과학,0.27524
1482,ynat-v1_train_00331,"태평양 유폐된 섬들, 일제 근대화의 다른 얼굴",0,생활문화,0.18796
1483,ynat-v1_train_00842,프랑스이란 란 탄 미사일 발 놓,6,세계,0.23623
1484,ynat-v1_train_01247,1폭발 M&G 넥밴드 2원조상 25일 검찰 조사,3,사회,0.19327
1485,ynat-v1_train_02150,"수원시, 체육회장 사망 후 긴급 대책 회의 개최",3,사회,0.18004
1486,ynat-v1_train_02569,"박영선, 당 잔류 선언…'새 경제 정통 야당 주도' 나서",2,정치,0.23279
1487,ynat-v1_train_02774,코로나19 환자 감소 속 병원들 비상...청소년 건강 악화 우려,3,사회,0.18857
1488,ynat-v1_train_02701,"美 셰일 오일 수출 시도에 이란, 제재 대응",6,세계,0.24284
1489,ynat-v1_train_00813,"GD 감독, AFC 챔피언스리그 7개국 순회 경기 개최",1,스포츠,0.23188
1490,ynat-v1_train_02394,"울산, 포항 유망 선수들 15명 우선지명... 내년 K리그 진출 목표",1,스포츠,0.22277
1491,ynat-v1_train_00263,임도헌 감독 젊은 선수들 자신감 얻었다 내년 월 진짜 승부,1,스포츠,0.25122
1492,ynat-v1_train_00275,"내년 코스피, 그래픽 분석 결과",5,경제,0.23477
1493,ynat-v1_train_00203,"우증권, 중장기 성장 둔화 전망에 목표가 하향 조정",5,경제,0.20047
1494,ynat-v1_train_02658,"미국, 베네수엘라 정권 교체 시도에 강력한 경제 압박",6,세계,0.23127
1495,ynat-v1_train_01895,"쿠팡, 디아이씨 종속회사에 전기화물차 10대 수주",5,경제,0.19708
1496,ynat-v1_train_01160,서울의 학교들은 안전을 위해 계속 휴교하기로 결정했습니다.,3,사회,0.2068
1497,361,특검 뇌물죄 수사 공식화...최순실 씨 뇌물 피의자 조사,2,정치,0.22986
1498,ynat-v1_train_01219,"전세금 반환 보장, 가입 급증에 청구 심화",5,경제,0.24211
1499,ynat-v1_train_01246,급식 텐트 설치에 대한 논란이 다시 일어났다.,3,사회,0.21013
1500,ynat-v1_train_02745,"군, 전용 열차 타고 덕적해로 이동...국방력 강화 행보",3,사회,0.16587
1501,ynat-v1_train_00457,"인천 유치원, 교사들의 질병률 87%까지",3,사회,0.18128
1502,ynat-v1_train_02152,"KT, 더블할인 시즌제로 혜택 두 배 증대",4,IT과학,0.24318
1503,ynat-v1_train_02180,부동산 소유권 이전 등기 간소화...특별조치법 시행령 확정,3,사회,0.16976
1504,ynat-v1_train_00250,민주성사 앞 북미정상회담에 색즉시공 야당 힘 합쳐야,2,정치,0.27086
1505,ynat-v1_train_02027,美 휴스턴 쇼핑몰서 총격 발생,6,세계,0.20856
1506,ynat-v1_train_01249,적의 공격 능력이 강화되고 있는 상황에서 미국의 대응은 점점 더 중요해지고 있다.,6,세계,0.2302
1507,ynat-v1_train_01472,"노경은, 박웅과의 경쟁 기대 속 탈출 모드 돌입",1,스포츠,0.22207
1508,2337,인어공주부터 겨울왕국까지...디즈니 명곡 한 두 메들리로,0,생활문화,0.19575
1509,ynat-v1_train_00717,세계 최대 용광로가 인터쿨러 사고로 중단됐다.,0,생활문화,0.18485
1510,ynat-v1_train_02563,공군 우주정보상황실 北 광명성 호 위성 면밀히 감시중,6,세계,0.19451
1511,ynat-v1_train_00852,"예술계의 새로운 바람, 젊은 예술가들의 작품이 주목을 받고 있다.",0,생활문화,0.22945
1512,91,"민주, 누리과정예산 확보 포기 대신 법인세 양보 모색",2,정치,0.23742
1513,ynat-v1_train_00257,직언론인 조 족 장애인 시 폭 히는 시인,3,사회,0.18764
1514,ynat-v1_train_01005,"프로야구, 일정 조정 후 일본 고치에서 마무리 훈련",1,스포츠,0.21709
1515,ynat-v1_train_02032,부산 사하구에서는 코로나19 확진자가 급증하자 모든 학교가 2일간 온라인 수업으로 전환한다.,3,사회,0.19526
1516,ynat-v1_train_02229,"손흥민, A강서 결정적 골로 팬들 열광",1,스포츠,0.24131
1517,ynat-v1_train_02169,"U20 월드컵, 미래를 향한 슈퍼스타 발굴",1,스포츠,0.20843
1518,ynat-v1_train_01855,번째 등판 류현진 통증 느껴 자진 강판 이닝,1,스포츠,0.23604
1519,ynat-v1_train_00482,노벨상 수상 연설을 하는 호웨이 회장...다스펙터 오프닝.,6,세계,0.21727
1520,ynat-v1_train_00796,"스리랑카, 말라리아 방역 강화...신규 방역로봇 도입",6,세계,0.18356
1521,1454,대관령 기온 영하 18.3도 나흘째 이어진 맹추위...동해안 건조특보,0,생활문화,0.20879
1522,ynat-v1_train_00365,"남북 선수단, 지각 이유 대방출",1,스포츠,0.23804
1523,1309,신간 답이 잘 보이지 않는 딜레마 상황을 홀로 견디는 힘,0,생활문화,0.20176
1524,1484,근로자휴가지원사업 신규 참여 100명 강릉컬링센터·바다부채길 등 관광,3,사회,0.18459
1525,ynat-v1_train_00694,"주말, 자연으로의 여행 붐.",0,생활문화,0.26699
1526,ynat-v1_train_01953,염 설 기업 존 총리 란 락 차단해,6,세계,0.22897
1527,ynat-v1_train_02715,"청소년 보호 목소리 높이는 학생들, 학교폭력 처벌 강화 촉구",3,사회,0.21581
1528,ynat-v1_train_01783,"NSC, 남북 정상회담 준비 회의 개최...상위급 회담 전망",2,정치,0.22992
1529,ynat-v1_train_01140,"현진, 다저스와 장기 계약 체결...팀의 새로운 희망",1,스포츠,0.25576
1530,ynat-v1_train_00252,트럼프 드론 격추에 對이란 보복공격 승인했다 돌연 철회종합 보,6,세계,0.26359
1531,ynat-v1_train_00821,나 위기 복 대타협 나오 이 수령종합,3,사회,0.22308
1532,ynat-v1_train_00455,"박근혜 전 대통령, 탄핵 전환 위해 내각 개편 어렵다",2,정치,0.24643
1533,ynat-v1_train_00576,"바흐 모테트, 박유신-김현정 듀오 완벽 연출",0,생활문화,0.20542
1534,ynat-v1_train_01778,"LG유플러스, 알뜰폰 제휴로 아이폰 3GB 공급...월 100원",4,IT과학,0.24244
1535,ynat-v1_train_00568,삼성전자는 새로운 버전의 스마트폰에서 AI 기능을 크게 강화했다.,4,IT과학,0.29456
