,ID,text,target,target_name,similarity
2930,ynat-v1_train_00779,현대판 파라오 엘시시 이집트 마지막 독립언론도 겁박,6,세계,0.20906
2931,ynat-v1_train_01343,대한항공과 삼성화재가 4연승을 달리고 있다.,1,스포츠,0.25198
2932,ynat-v1_train_01815,제주 아픔 보듬는 시집 꽃보다 먼저 다녀간 이름들,0,생활문화,0.18395
2933,ynat-v1_train_01897,"L9이노텍, 직원 복지 개선 위해 새로운 인사제도 도입",3,사회,0.18019
2934,ynat-v1_train_01973,"민주노총, 정부와 첫 협상 시작...노동정책 변화 기대",2,정치,0.25319
2935,ynat-v1_train_01374,"조운석이 한진그룹 부사장, 대한항공 부사장으로 임명, 경영을 맡게 됐다. 혁신에 대한 기대감이 높아졌다.",5,경제,0.21157
2936,ynat-v1_train_00968,대결 SI 켈리 두산 용찬 차 선발,1,스포츠,0.24028
2937,ynat-v1_train_02200,"사진미술관, 새로운 전시회로 관람객 유치",0,생활문화,0.19744
2938,ynat-v1_train_00521,마크롱 프랑스 대통령이 G7 정상회의에서 글로벌 경제 위기에 대응할 방안을 모색하고 있다.,6,세계,0.24056
2939,ynat-v1_train_00912,"전기 자동차(EV)의 상태를 알려주는 앱 출시, 배터리의 사용 가능한 용량 표시.",4,IT과학,0.23072
2940,ynat-v1_train_01374,한진그룹 조 대한항공 총괄 부사장에 선임,5,경제,0.19168
2941,ynat-v1_train_00858,"한국MS, B2B 시장 공략 위한 윈도10 IoT 에디션 출시",4,IT과학,0.26216
2942,ynat-v1_train_01016,"오바마 대통령, 대규모 감원 발표...누적 적자 6210억 달러",6,세계,0.21685
2943,ynat-v1_train_00621,프란치스코 교황 오는 일 난민 난민 조력자 위해 미사,6,세계,0.2019
2944,ynat-v1_train_02199,"에콰도르 시위, 정부 반대 운동으로 혼란...50명 연행",6,세계,0.20635
2945,ynat-v1_train_02508,"한국당, 대구시장·경북지사 후보 8일 발표",2,정치,0.21122
2946,ynat-v1_train_01000,"與中진들, 혁신형 관리체제 도입 논의",2,정치,0.22989
2947,ynat-v1_train_01408,문 대통령과 도지사들이 지방자치 강화를 위한 정책 조율에 나섭니다.,2,정치,0.26611
2948,ynat-v1_train_00856,"사티아 나델라, 인터랙티브 신제품 발표...미래의 식품에 대해 논의합니다.",6,세계,0.18849
2949,ynat-v1_train_00220,"삼성, 세계 스마트폰 시장 2분기 점유율 1위 유지…중국 기업 공격 심화",5,경제,0.22317
2950,ynat-v1_train_00026,SK텔레콤 분기 영업이익 4천105억...21% 증가,5,경제,0.21562
2951,ynat-v1_train_02025,박 대통령이 경제 활성화를 위한 대규모 인프라 투자를 발표한다.,2,정치,0.273
2952,ynat-v1_train_01993,롯데가 신제품 출시를 계기로 스포츠 마케팅을 강화하고 있다.,1,스포츠,0.21899
2953,ynat-v1_train_02750,"AX 별들(KuXi(Kushi), KOS, Derm, Reha)을 이전합니다.",1,스포츠,0.20857
2954,ynat-v1_train_01330,"사바시아, 특별한 45번 단 트라우트로 감동적인 MLB 올스타전",1,스포츠,0.23178
2955,1394,사실 작년 우리나라 기상청 낙뢰 횟수 7월에만 18만 여 번...벼락 맞을 확률은,0,생활문화,0.1865
2956,ynat-v1_train_01936,"연합이매진, 에메랄드 바다로 아름다운 끄라비 열대 낙원",0,생활문화,0.21719
2957,ynat-v1_train_01959,"K-오피미우스 사건, 해외 숨은 자산 조사가 시작됐다.",0,생활문화,0.1802
2958,ynat-v1_train_02780,"김정은, 남북 정상회담 앞두고 릴레이 토론 무대 올라",2,정치,0.26763
2959,ynat-v1_train_01353,"타이타닉, 뮤지컬로 새롭게 등장",0,생활문화,0.21595
2960,ynat-v1_train_00796,"스리랑카, 말라리아 예방 강화... 새로운 예방 로봇 소개",6,세계,0.19397
2961,ynat-v1_train_00631,"문재인 정부, 민간 개발 사업 철거 명령으로 논란 확산",2,정치,0.24737
2962,ynat-v1_train_01986,"책 읽기 쉬워진 S공립도서관, 10곳에서 3종 시 프로그램 공동 운영",0,생활문화,0.18777
2963,ynat-v1_train_01433,"정부, 주요 정책 방향 논의 위해 비서실장과 정무수석 회동",2,정치,0.24291
2964,ynat-v1_train_00030,해외 로밍 수수료 폭탄이 더 빨리 터질 것이다.,4,IT과학,0.23699
2965,ynat-v1_train_01317,네이 소상공 모바일홈 두로 연동 통합관리,4,IT과학,0.21943
2966,ynat-v1_train_00277,"NHN엔터테인먼트, 2분기 영업익 149억원으로 전년 동기 대비 50% 상승",5,경제,0.19692
2967,ynat-v1_train_02666,"예멘, 정부와 반군 지도자 간의 긴급 대화...평화 협상 재개 시도",6,세계,0.24605
2968,2388,"도널드 트럼프 또 런던시장에 악감정 다시 표출...그는 이미 재앙, 그래서 새 시장 필요해",6,세계,0.22627
2969,ynat-v1_train_02489,"북한, 오전 비 후 대체로 안개",0,생활문화,0.17823
2970,ynat-v1_train_02185,삼성과 토스가 협력해 혁신적인 카드를 출시한다.,5,경제,0.21679
2971,ynat-v1_train_00246,"인도-파키스탄 긴장 고조, 군사 충돌 가능성 우려",6,세계,0.22267
2972,ynat-v1_train_01088,미사에 일본이 주는 미로상과 우수상의 훌륭한 구성이다.,0,생활문화,0.18242
2973,ynat-v1_train_00410,직장인 금융자문 받으세요 금감원 머니콘서트 개최,5,경제,0.18728
2974,ynat-v1_train_02771,문재인 대북대사 후보로 나오는 것은 탈직제에 영향을 미칠 것이다.,2,정치,0.27394
2975,ynat-v1_train_02121,"사우디 석유 시설, 예멘 반군의 지속적인 공격 대상",6,세계,0.21809
2976,ynat-v1_train_00507,"박근혜-오바마, 북핵 대응 위한 15분간긴급 통화",2,정치,0.27839
2977,ynat-v1_train_00717,기중기 트 들 기 세계 최 용,0,생활문화,0.18239
2978,ynat-v1_train_02356,"미국 훈풍 효과, 코스피 장중 2120선 돌파…코스닥 2% 상승",5,경제,0.22701
2979,ynat-v1_train_00670,반 사우 공격 사 디 응 다려 제안종합,6,세계,0.23027
2980,ynat-v1_train_02664,"한투증권, 빙그레 폭염에 빙과 수요 우세",5,경제,0.20844
2981,ynat-v1_train_01196,"전세 임대주택, 내년에 만 건 상회 공급",5,경제,0.18783
2982,ynat-v1_train_01282,티센크륵의 영업이익은 올해 1분기 1억 유로 이상으로 15% 증가했다.,5,경제,0.21333
2983,ynat-v1_train_02625,"갤럭시 S9 퀀텀, 자율주행로보틱스 연구로 업무 효율성 극대화",4,IT과학,0.27691
2984,ynat-v1_train_00543,"해넘이 명소 북Z, 올해도 인파 몰려...구z 사이로 또 한 해 마무리",0,생활문화,0.22981
2985,ynat-v1_train_02226,청와대와 더불어민주당의 투표수표 사건으로 내부 갈등이 고조되고 있다.,2,정치,0.26686
2986,ynat-v1_train_01134,"미 국방, 시리아 북동부 병력 전략 검토·잔류 옵션 논의",6,세계,0.21166
2987,ynat-v1_train_02688,"호르무즈해협, 네덜란드-미국 연합 파병 초점",6,세계,0.23135
2988,ynat-v1_train_00967,"제5T림문학상 수상자, 새로운 소설 발표로 문학계 주목",0,생활문화,0.20992
2989,ynat-v1_train_00602,"LA총영사관, UCLA, USC 한인학생회와 함께 취업 정보 공유",3,사회,0.19006
2990,723,우산 꼭 챙기세요...전국 구름 많고 소나기,0,생활문화,0.23247
2991,ynat-v1_train_01145,"우리은행, 명승부 끝에 여자농구 선두 자리 회복",1,스포츠,0.22718
2992,ynat-v1_train_00059,아사 트 프 외교 험 없다고 오바 도 였,6,세계,0.22563
2993,1247,한산한 성산일출봉 정문 입구 주차장,0,생활문화,0.19361
2994,ynat-v1_train_02343,"교육부, 학교 급식 개선 위해 2억원 투입",3,사회,0.19745
2995,283,최근 고려대 교내 동아리 활동서 확진자 6명 발생...방역 조치 중,3,사회,0.20475
2996,ynat-v1_train_01909,"인디 게임, 독창성이 매력",4,IT과학,0.20841
2997,ynat-v1_train_00859,들어올 때 는 두산 선발 승에 불과 롯데,1,스포츠,0.23348
2998,1148,SK텔레콤 AI 드림팀 완성... SKT AI 전담 리서치센터 조직 신설,4,IT과학,0.25433
2999,1391,KGC 이정현 VS 인삼공사 외국인 이적생 트리오 알토란 활약...성공신화 예고,1,스포츠,0.27177
3000,ynat-v1_train_00486,게시 예 독거노 고치기 봉사활동,3,사회,0.2002
3001,ynat-v1_train_01180,"행안위, 김창보 중앙선관위원 후보자 인사청문회 실시",2,정치,0.23159
3002,ynat-v1_train_01984,북한은 선제적 핵무기 개발을 추구하고 있다.,6,세계,0.20324
3003,ynat-v1_train_01408,"문재인 대통령, 시도지사와 청와대에서 중앙정부와 협력 논의...지역 문제 해결",2,정치,0.26101
3004,ynat-v1_train_00463,"KT, 기가지니로 AI 금융서비스 출시",4,IT과학,0.2807
3005,ynat-v1_train_01025,"F8범호, 도쿄 올림픽 첫 관문 통과!",1,스포츠,0.21259
3006,ynat-v1_train_00663,"방통위, 조사 거부 안건 최초로 개별 처리 결정",3,사회,0.17261
3007,ynat-v1_train_01924,"클레이튼, 카카오 블록체인 플랫폼 6월 말 서비스 시작",4,IT과학,0.22851
3008,ynat-v1_train_01240,날씨가 투표에 미치는 영향은 크다,0,생활문화,0.20026
3009,ynat-v1_train_02251,"프로 농구, 주니어 농구 팀의 파란색과 흰색의 여정.",1,스포츠,0.23828
3010,ynat-v1_train_01267,"특검 대상, 靑은 누구든 상관없다",2,정치,0.24953
3011,ynat-v1_train_00772,주 사회서비스 급 사무 장 등 부 직원 명 공,3,사회,0.17008
3012,ynat-v1_train_00127,상위 5개 지방에서 공사 중인 석탄 채굴에서 GS칼텍스와 현대롯데의 7연승이 이어지고 있다.,1,스포츠,0.21414
3013,ynat-v1_train_00670,"KT, BJ 반오 SAU 공격 대응...사이버 보안 강화 제안",6,세계,0.20576
3014,ynat-v1_train_00446,"개미들의 주식 투자 열풍, 시장에 미치는 영향 확대.",5,경제,0.24778
3015,ynat-v1_train_02057,김정은이 정산 보고를 할 것입니다.,2,정치,0.27842
3016,ynat-v1_train_01752,단 朴 뇌 핵심 퍼즐 나왔다 성에 최순실 원 요구,2,정치,0.22209
3017,ynat-v1_train_00615,"티맥스, 인공지능 AI로 업무 지능화·생활 혁신",4,IT과학,0.24738
3018,ynat-v1_train_01700,정부의 '5G 이외 4G 서비스 종료'(포괄) 연기 결정,4,IT과학,0.23591
3019,1918,"문재인 대통령, 김기식 금감원장 후보자 전격 사표 수리",2,정치,0.28074
3020,ynat-v1_train_01133,"북핵, 클린턴 외교책 속 자회담 재개 시급성 논란",6,세계,0.22451
3021,ynat-v1_train_00847,대통령 탄핵 제안과 정치적 긴장이 고조되고 있다.,2,정치,0.308
3022,ynat-v1_train_00958,러시 정식 제안 온 면 푸틴 프 만날 것,6,세계,0.20647
3023,ynat-v1_train_02144,일본의 5번째 Gdine인 후쿠시마의 빛나는 성공.,0,생활문화,0.19269
3024,2311,"박지원 대통령, 추석 후 여야 3당 교섭단체 원내 대표 연쇄 회동 약속 지켜야",2,정치,0.25959
3025,ynat-v1_train_00477,정부는 올해 말까지 3대 전염병에 대한 대응을 강화한다... 지카 바이러스 예방을 강화한다.,3,사회,0.20331
3026,ynat-v1_train_01734,치 루마니아 방문 정 회 함 기도,6,세계,0.19788
3027,ynat-v1_train_02019,별재난 8호. 괴산·천안 전파사용료 감면,3,사회,0.18558
3028,1824,美 이란·이라크 등 ISIS 수괴 사망 정보 확보종합,6,세계,0.2254
3029,ynat-v1_train_00871,"中 관영 매체, 홍콩 시위 지지 논란",6,세계,0.21042
3030,ynat-v1_train_02143,셔터에 줄 서 있는 사람들...방호복도 코로나 직격,3,사회,0.18262
3031,ynat-v1_train_01075,"이정현, 골목상권 침해에 정치권 관심집중",2,정치,0.22629
3032,ynat-v1_train_00859,"롯데, 두산·SK의 벽에 막혀 아쉬운 패배",1,스포츠,0.22329
3033,ynat-v1_train_01634,"美 홍콩 인권법안, 홍콩서 대규모 집회로 논란 확산",6,세계,0.22405
3034,ynat-v1_train_00380,"S-500 전시, 러시아 시리아서 발사 의혹",6,세계,0.22236
3035,ynat-v1_train_02079,경희궁 전통놀이와 박물관 만난다,0,생활문화,0.20243
3036,1611,MWC19에서 SKT SK텔레콤 싱가포르 통신사 차이나 싱텔과 함께 e스포츠 협력,4,IT과학,0.24512
3037,ynat-v1_train_00579,"영국의 렉시 퀸, 독일, 프랑스... *어리석게 행동하는 것을 억제합니다.",6,세계,0.20776
3038,ynat-v1_train_01636,"문 대통령, 기무사 재편 지시에 여야 적극 대응",2,정치,0.28309
3039,ynat-v1_train_01251,"프로축구 팀, 불법 도박 운영 적발...팀장 벌금 600만원",1,스포츠,0.22524
3040,ynat-v1_train_00775,친복의 대표인 유승민이 헤어졌습니다... 통일에 실패했습니다.,2,정치,0.22899
3041,ynat-v1_train_00615,"티맥, 인공지능 기술로 생활 편의성 극대화한 신제품 공개",4,IT과학,0.27102
3042,ynat-v1_train_01291,"오픈뱅킹, 전면 시행 임박",5,경제,0.21904
3043,ynat-v1_train_02186,"우리카드, 펠리페 영입으로 시즌 준비 강화",1,스포츠,0.22989
3044,ynat-v1_train_00162,"북한, 당대회서 김정은 위원장 취임 발표…외신 일부 취재 허용",2,정치,0.2322
3045,ynat-v1_train_02779,LG 클리커스 스마트 기기 사용할 때 가장 주의해야 할 점은 배터리 관리,4,IT과학,0.20999
3046,ynat-v1_train_02423,"수능 끝나고 영화관 관람 오세, 수험생 무료 혜택",0,생활문화,0.19968
3047,ynat-v1_train_00180,"LG, 러시안 고객 대상 갤럭시 S8 할부금 할인 행사",4,IT과학,0.22961
3048,881,오늘 카카오프렌즈 스토어 국제 배송 시작,4,IT과학,0.23033
3049,ynat-v1_train_01513,성장하는 워치 장 애플 경 가,4,IT과학,0.2325
3050,ynat-v1_train_02283,"최웅-이승원 조합, 현대캐피탈의 새로운 도약 이끌다",1,스포츠,0.2146
3051,ynat-v1_train_02116,"경북 일부 지역, 폭염주의보 발효",0,생활문화,0.20379
3052,1804,문재인 추미애 전 정부 비리조차도 너무 창조적...불공정 한국 끝 을 보는 것 듯,2,정치,0.2538
3053,ynat-v1_train_02447,QR코드 렌즈로 제품 정보를 제한하고 추가 기능을 제공한다.,4,IT과학,0.23847
3054,ynat-v1_train_01090,신간 '걷기 철학' : 생각처럼 닮았다,0,생활문화,0.20785
3055,ynat-v1_train_01189,조사에 따르면 제7대 미국 대표인 그의 아버지는 연회에 초대받았다.,6,세계,0.1895
3056,ynat-v1_train_01475,공시지가 열람은 부동산공시가격알리미에서,5,경제,0.19006
3057,1827,일문일답 가상계좌 개설 전면 허용 중단 시 거래봉쇄 효과...거래소 폐쇄 특별법도 논의 중,5,경제,0.22173
3058,ynat-v1_train_00630,"온도, 베스트셀러 7개월 만에 탑 기록",0,생활문화,0.2022
3059,ynat-v1_train_02183,"한성백제박물관, 사계 콘서트로 여름 열려",0,생활문화,0.20975
3060,ynat-v1_train_01638,"H영 극단, 호주 무대서 첫 선...다양한 언어로 감동 전달",0,생활문화,0.18005
3061,ynat-v1_train_02046,"문학계의 새 바람, 6GLQ우 작품으로 주목받는 작가 Y맛",0,생활문화,0.22149
3062,2260,시베리아서 겨울잠 실패한 北 갈색곰 민가 습격해 최소 1명 사망 추정 숨져,6,세계,0.21314
3063,ynat-v1_train_02281,베로나 이승우 대표팀 승선은 간절한 꿈 기회 오리라 믿어,1,스포츠,0.23293
3064,876,충북 영하권 추위...낮 최고 기온 3~5도,0,생활문화,0.19184
3065,ynat-v1_train_01370,겨울 차풍 기간 동안 폭설과 급격한 기온 하락으로 시민들이 긴장하고 있다.,0,생활문화,0.21888
3066,ynat-v1_train_01846,"자동차 사고 과실비율, 그래픽 기반 인정기준 개정",3,사회,0.2022
3067,ynat-v1_train_00966,박 대통령은 중소기업의 혁신적 역할을 강조하고 있다.,2,정치,0.26712
3068,ynat-v1_train_00195,"웨이포트, 일월 상장 폐지 추진",5,경제,0.20236
3069,ynat-v1_train_00869,"비가 내리면 관광객도 줄어들 것 같은데, 해수욕장에도 피서 인파가 실릴까?",0,생활문화,0.20618
3070,ynat-v1_train_02076,연구실 안 산업 육성해 한 연구 만 다,3,사회,0.16006
3071,ynat-v1_train_01072,삼성은 갤럭시 S 시리즈의 최신 모델인 '갤럭시 S8V'를 개발 중이다.,4,IT과학,0.24389
3072,ynat-v1_train_01760,"유족 대표, 경찰 진술 번복...사건의 진실은?",3,사회,0.16095
3073,ynat-v1_train_00886,"말리, 치안 불안 속 시세  재무장관 새 총리로 임명",6,세계,0.22081
3074,ynat-v1_train_02407,"이란, 탄도 미사일 개발 독단적 주장",6,세계,0.21251
3075,ynat-v1_train_02474,차산업혁명위원 첫 회의 람 중심 정책 립 의,3,사회,0.18308
3076,ynat-v1_train_01117,거친 외교로 인한 고노 외교부 장관의 교체와 아베 총리의 사퇴.,6,세계,0.22655
3077,ynat-v1_train_00940,"MLB, 유튜브 통해 후반기 13경기 라이브 전달",1,스포츠,0.21889
3078,ynat-v1_train_02296,"빙스 대회, 국B양 선수의 눈부신 활약으로 우승",1,스포츠,0.21766
3079,ynat-v1_train_01616,금감원 이어 공정위까지...6부기관 사칭 악덕업체 기승,3,사회,0.18945
3080,ynat-v1_train_01432,"마크롱, 트럼프와 이란 문제 해결 방안 협력 논의",6,세계,0.24638
3081,ynat-v1_train_02602,박 대통령이 경제 활성화를 위한 대규모 투자를 발표한다.,2,정치,0.27732
3082,ynat-v1_train_00276,황정민이 5월 공휴일을 앞두고 영화 ‘박해진’의 영화권을 선물하는 행사를 개최한다.,0,생활문화,0.17968
3083,ynat-v1_train_01347,"프로축구 스타 윤호영, 무릎 수술 비용 650만원 지원받아",1,스포츠,0.21112
3084,ynat-v1_train_01597,KE 투자 폐기재 1원.,5,경제,0.21355
3085,ynat-v1_train_00931,"민주당 지도부와의 협력, 文 대통령 정책 실현 가속화 기대",2,정치,0.2715
3086,ynat-v1_train_02385,"정운찬 총재, 병역 논란에 국민 여론 반영 미흡 죄송 사과",2,정치,0.2434
3087,1873,오늘 서울 나흘째 한파경보...2000년 겨울 이후 최장기간 유지,0,생활문화,0.22101
3088,ynat-v1_train_00720,비례대표제 도입을 둘러싼 논란 속에서 당 입장의 변화에도 주목한다.,2,정치,0.24549
3089,622,이란·이라크 등 ISIS 수괴 사망 정보 확보종합,6,세계,0.21279
3090,ynat-v1_train_01112,"경남, 340만 인구에 맞춰 의대 정원 확대 필요",3,사회,0.15974
3091,ynat-v1_train_02733,"이모션 교회, 힐링의 끝",0,생활문화,0.21387
3092,ynat-v1_train_02552,"청와대, 첫 번째 언급... 시진핑을 활용합니다.",2,정치,0.27358
3093,ynat-v1_train_01472,노경이 박우성과의 경쟁 예상 속에 탈출 모드에 들어간다.,1,스포츠,0.23484
3094,ynat-v1_train_02251,"자농구, 챔프전서 @O팀과의 명승부 예고",1,스포츠,0.25589
3095,ynat-v1_train_01987,창 천 진입도로 방도 승격 국 억 지원 차로 장,3,사회,0.19918
3096,544,차의과학대가 현대그린푸드와 현대백화점과 사회공헌협약을 각각 체결,3,사회,0.17351
3097,ynat-v1_train_00142,朴대통령 與 국회의원과 분 면담 사드 민심 청취,2,정치,0.27169
3098,ynat-v1_train_01128,"첫 민화 전문 아트 페어, 다음달 개최",0,생활문화,0.19715
3099,ynat-v1_train_00632,"북한, 올림픽 마라톤 자격에 대한 내부 분쟁.",2,정치,0.25323
3100,ynat-v1_train_02544,마스크 쓴 홍콩인 대규모 시위 임시정부 수립 주장까지종합 보,6,세계,0.23859
3101,ynat-v1_train_01155,"MBC, 전 계약직 아나운서 계약 만료 통보 논란",3,사회,0.20523
3102,ynat-v1_train_01025,"도쿄행의 시작, F8범호의 도전이 본격화되다",1,스포츠,0.2176
3103,ynat-v1_train_02396,"김강주의 귀환, 프로배구 리그에 새로운 바람 불어넣다",1,스포츠,0.24632
3104,ynat-v1_train_01571,"학교, 등교 시 소독 및 발열검사 의무화",3,사회,0.22769
3105,ynat-v1_train_00121,"삼성전자, AI 기반 신제품 라인업 공개...업무 효율성 극대화",5,경제,0.22966
3106,2232,"울산 박정인, 포항 신인 공격수 김찬 등 15명 모두 우선지명으로 채워 내년 K리그 진출",1,스포츠,0.24539
3107,1298,아시안게임 남자 축구 키르기스스탄전 앞둔 김학범 감독 스스로 다 만든 가짜 뉴스 논란,1,스포츠,0.22412
3108,ynat-v1_train_01012,프로야구 선수가 불법 백돈을 받은 혐의로 수사를 받고 있다.,1,스포츠,0.2383
3109,ynat-v1_train_02444,"악성코드, 가상화폐 열풍에 활동 고조… 랜섬웨어 신고 3.7배 증가",5,경제,0.22677
3110,ynat-v1_train_00013,삼성전자가 AI 기반 신제품 출시로 업무 효율을 극대화한다.,4,IT과학,0.30925
3111,ynat-v1_train_00284,연천 영하 9.1도...경북 지역 오후부터 강설 위주의 날씨 풀려,0,생활문화,0.18916
3112,ynat-v1_train_01203,대통령 이후 미국으로 출국한 여당 대표,2,정치,0.23509
3113,324,서울 표준주택 공시가 17.75% 소폭 상승...15억 초과 고가주택 정밀 분석 조준(종합2보),5,경제,0.21023
3114,413,코스피 외국인·개인 팔자에 동반 하락...사흘만에 2200 밑으로종합,5,경제,0.20605
3115,ynat-v1_train_00368,삼성과 갤럭시 S7은 1분기 시장점유율을 성공적으로 확대했다.,5,경제,0.21768
3116,ynat-v1_train_00812,"LGU+, 통신요금 인상에 따른 고금리 적금 출시로 고객 유치",5,경제,0.25036
3117,ynat-v1_train_01179,중국 앱 개 자들 애플 갑질 폭발,6,세계,0.20394
3118,ynat-v1_train_02478,"전국적으로 따뜻한 봄 날씨, 정선과 의성 9.1도 기록",0,생활문화,0.19162
3119,2112,오늘 LG전자 먼지흡입물걸레질 무선 청소기 국내 출시,4,IT과학,0.26378
3120,633,힐러리 클린턴 본선에 성큼...트럼프 자력후보 희망 불씨 살려 전망은 불투명,6,세계,0.20343
3121,ynat-v1_train_02783,"갤럭시S9 판매 부진, 삼성 스마트폰 2분기 매출 하락",5,경제,0.22232
3122,ynat-v1_train_01687,"SKT, 설 연휴간 이동 중고객 지원",4,IT과학,0.22831
3123,ynat-v1_train_01407,"삼성전자, AI 기반 업무 효율성 극대화한 새 버전 공개",4,IT과학,0.29879
3124,ynat-v1_train_01578,"롯데그룹, 세계 시장 공략 전략 변화",5,경제,0.21924
3125,ynat-v1_train_02223,현대차 월 국내 판매 전년비,5,경제,0.22033
3126,582,국민의당 권은희 대통령 후보 낙선 저격 풍자 SNS 포스터 논란,2,정치,0.22416
3127,ynat-v1_train_01217,데이 비 유발 튜 등 동 광고 규제,3,사회,0.17579
3128,ynat-v1_train_01239,"LGU+, 통신요금 인상에 맞춰 고금리 적금 상품 출시",5,경제,0.25012
3129,ynat-v1_train_02158,"삼성 2분기 영업이익 1조4700억원, 전년 대비 38.5% 증가",5,경제,0.22126
3130,ynat-v1_train_01071,"양자암호통신, 해킹 차단 위해 국가시험망 가동",4,IT과학,0.22557
3131,1229,일본 크루즈 관광객용 반나절 부산 해안 및 트레킹 코스 연계 상품 개발,0,생활문화,0.20594
3132,ynat-v1_train_00341,"융커, EU 차기 지도자로 유력...8국과 협력 강화 전망",6,세계,0.21664
3133,ynat-v1_train_00095,"흥국운용, 2천350억원 중순위 인수금융펀드 첫지정 완료",5,경제,0.22062
3134,ynat-v1_train_02111,"SKT, 5G 가입자 100만 명 돌파하며 세계 최초 기록 달성",4,IT과학,0.25947
3135,657,국고채 금리 일제히 하락...3년물 기준 연 1.717%,5,경제,0.20131
3136,1668,코스닥 진입 수월해진다...자본잠식 등 상장요건 완화 필요 개편,5,경제,0.23286
3137,ynat-v1_train_00580,푸틴 대통령은 테러 혐의를 받는 민간인 5명 이상의 무기한 구금을 명령했다.,6,세계,0.22626
3138,ynat-v1_train_00992,내년부터 주택연금 수령액 감소와 노인 재정부담 증가에 대한 우려가 커지고 있다.,5,경제,0.21295
3139,ynat-v1_train_01485,"유비바이오로직스 3분기 영업이익 1억원, 3.7% 증가",5,경제,0.21215
3140,1042,이란 중거리 탄도미사일 개발은 협상 대상 아냐 재확인,6,세계,0.2368
3141,ynat-v1_train_01516,"탈레반, 신임 부국장 임명 거부",6,세계,0.20094
3142,419,SK브로드밴드 T멤버십 고객 혜택 강화,5,경제,0.20649
3143,ynat-v1_train_02053,"영하권, 추위 심화 속 낮기온 역사적 저조",0,생활문화,0.19734
3144,ynat-v1_train_00649,"MWC는 혁신적인 AR 기술을 공개했는데, 이것이 스마트폰 시장에 변화를 가져올까요?",4,IT과학,0.28294
3145,ynat-v1_train_01586,대신증권 아시아-태평양 신제품 출시! 시장 반응 주목,5,경제,0.23663
3146,ynat-v1_train_02109,난 바 서 째 리 명 모여 정권 진 요구종합,6,세계,0.21821
3147,ynat-v1_train_01275,"차범근의 후예들, K3 리그에서 새로운 신화 창조",1,스포츠,0.23259
3148,ynat-v1_train_02455,"중학교, 학부모 욕설 논란에 교육청-경찰 조사",3,사회,0.20629
3149,ynat-v1_train_01540,"LGU+, 4만원 이상 고객 대상 고금리 적금 출시로 고객 유치 강화",5,경제,0.24184
3150,ynat-v1_train_00371,"체육신 왕좌에 돌아온 펄츠, 필라델피아서 복귀",1,스포츠,0.21552
3151,ynat-v1_train_01537,"현대기아차, 차량 충돌 사고 대비 위해 에어백 세계 최초 적용",4,IT과학,0.21808
3152,ynat-v1_train_01118,"예탁원 증권박물관, 서울학생배움터 지정",5,경제,0.19257
3153,ynat-v1_train_02532,"통신사 SK텔레콤, 6G 기술 연구개발 착수",4,IT과학,0.25836
3154,ynat-v1_train_00274,세계에서 가장 심한 한국의 초미세먼지 문제로 인한 가격 안정성 위협.,3,사회,0.2022
3155,ynat-v1_train_00205,"삼성전자, 면분할 기술 도입 첫날 주가 약세",5,경제,0.24116
3156,ynat-v1_train_00446,개인투자자들이 소액으로 주식에 투자하는 '개미'들이 시장에서 큰 역할을 하고 있다,5,경제,0.20944
3157,ynat-v1_train_00558,제 기 여론집중도조사위 출범 위원장에 김영욱 교수,2,정치,0.22998
3158,ynat-v1_train_01758,"삼성전자, 대화형 내비게이션 탑재한 S8T 출시...혁신적인 사용자 경험 제공",4,IT과학,0.26716
3159,ynat-v1_train_00832,"최지만, 보스턴전 6호 타격 솔로포 및 멀티히트 집중",1,스포츠,0.21487
3160,ynat-v1_train_01445,"전통예술 꿈나무에게 기회의 문, 신계A선호텔 장학금 수여",3,사회,0.17612
3161,992,오늘의 투자전략 미국과 유럽 중국의 정치 환경이 국내 철강과 기계에 모멘텀을 제공,5,경제,0.23881
3162,ynat-v1_train_01407,위클리 스마트 스트레스엔 명상과 면역 강화엔 커피,4,IT과학,0.24564
3163,ynat-v1_train_00840,"케이팝의 프렐루드, 클즈 스타일.",0,생활문화,0.18441
3164,ynat-v1_train_02136,중러 원자로 건설 조원 계약 맺는다,6,세계,0.19822
3165,ynat-v1_train_01403,엠트론 자동차 부품 사업 분할 신설회사 설립,5,경제,0.20976
3166,ynat-v1_train_01619,"프란치스코 교황, '인간 존엄성 지키는 것이 이슈다' 주장",6,세계,0.20562
3167,1313,트럼프 美 드론 미사일 격추에 대한 北 의 이란 보복공격 승인했다 돌연 철회종합2보,6,세계,0.25706
3168,ynat-v1_train_00884,"어린이 보호 구역, 안전 우려 속 후진 차량 주행",3,사회,0.19433
3169,ynat-v1_train_01514,"뉴올리언스, 데이비스 활약으로 보스턴 4연승 저지 성공",1,스포츠,0.22745
3170,ynat-v1_train_02726,리그 대 공 국전 대역 극 기,1,스포츠,0.24035
3171,ynat-v1_train_00384,"김정은 우상화, 북 당대회 36년 만에 불편감 조성",2,정치,0.2244
3172,ynat-v1_train_01022,"교사들, 원스트라이크 아웃 제도 도입 반발...강원 전교조의 목소리 커져",3,사회,0.2285
3173,809,화웨이페이도로 해외 진출...글로벌 페이 주도권 확보 경쟁 심화,4,IT과학,0.22765
